"Name","Tm","Season","EXP","MP","X2P","X2PA","X3P","X3PA","FT","FTA","TRB","AST","TOV","STL","BLK","PF","PTS","ASD","atRIM","Height","Weight","Wingspan","Reach","Vertical","Sprint","Agility","Age","SOS","MOV","EWP","FG","FGA","EFG","TS","FTper","X3per","X2per","FTR","X3bias"
"Amir Williams","ohio-state",2015,4,643.5,-0.105318158624435,-0.736810836291404,-1.05120383843916,-1.13184427642828,-0.05969046941676,0.274571930695173,0.747992007804684,-1.20356464065995,-0.841570964605762,-0.0795175996132796,1.729028384017,1.0976586183904,-0.854312730711373,0.590501723013112,3.0394886928534,1.42850735069146,1.24389068599221,1.33958630419492,1.43094188758489,-0.797141394059314,1.2018572431359,1.073900774511,1.06048400020212,0.344046097156639,1.04801480840292,-0.439335441877006,-0.82631719021792,-1.71802892286174,2.35084478071447,1.87911607145176,-0.73327771880493,-1.49443935349109,2.28444988078123,2.40322876153427,-1.09674068730683
"Andre Hollins","minnesota",2015,4,985.6,-1.19024385179255,-0.998759481553053,1.85953792879211,1.71911977821837,-0.746628539637434,-0.927796301696429,-0.857958701111693,0.325597365743194,-0.489224281046844,-0.182299286968129,-0.736278541607204,-0.397972500967378,0.154909959167245,1.13699439741336,-2.06431097017779,-1.41660223790143,-0.564817176119698,-1.02483562976772,-1.21876874716696,0.327180470851967,-0.66386572513919,-0.80401611214503,1.08502200514013,0.307281123680039,-0.190142201086366,-0.972625856452718,-0.10326397051348,0.520833802507537,-0.0523429085912371,-0.100402053202832,0.432342983859407,0.863302447545285,-1.28236846520358,-1.19224194403693,1.87216685154568
"Andrew Harrison","kentucky",2015,2,994.5,-1.22765508259145,-0.714981782519599,0.404167045176475,0.318215027228209,1.08520631428436,0.769664732268185,-1.28772015842734,1.77830127182618,-0.136877597487927,0.331609149806119,-0.68149394326,-0.338147256193067,-0.364992638649013,-1.76733267418017,-0.996808317885373,-0.136302923034629,-0.0945531319706012,-0.320792109607077,-0.707988208480679,-0.992637533837254,0.38469617906921,-0.416832013891113,-0.303420107602306,0.642761506654013,2.38274116682174,0.662743400306337,-1.12404498656681,-0.426377350533311,-1.38447170559588,-0.55216086233767,0.814222528351343,0.823340722103991,-2.27749528331562,1.09128420115373,0.608112331728559
"Angel Delgado","seton-hall",2015,1,874.2,0.381027841761272,0.201838475896175,-1.05120383843916,-1.10726700009512,-1.06719963907375,-0.0437020131731925,2.26346662044408,-0.859503189219241,-1.28200431905441,-1.10733447316178,0.523767220378498,0.260105191550046,-0.808438972080526,0.616448131170515,1.12935376946153,0.574974474113594,-0.0222048174861247,0.842076404882514,0.708601679540466,0.67891653825471,-0.0909016030112459,0.187667218661584,-0.426110132292361,0.387704503160101,-1.00753276166843,-0.222645705513331,-0.273394139855701,-0.770817769820893,0.469277945505006,-0.571353421604354,-2.76031879233129,-1.49443935349109,0.644384784223836,0.512765711664596,-1.09674068730683
"Anthony Barber","north-carolina-state",2015,2,1109.5,-0.329785543417838,0.0490350994935458,-0.102048914342008,-0.148753223101846,0.260880630019554,0.203844387613314,-1.0615299177349,1.204865519425,-0.0487909265981975,-0.593426036387528,-0.955416934996022,-0.697098724838935,-0.242662615633423,-1.58581698575013,-0.463186526327675,-1.47350442967329,-2.01178346580923,-1.59760963424179,-1.51634445969126,1.01972643690033,-0.772702846043111,-0.905000140404964,0.226191832309755,0.884031645094199,-0.317751697886098,-0.689203857907181,-0.443524309197923,-0.0819369312457303,-0.915072011664018,-0.590720036965866,0.205033731185636,0.735164306184613,-1.05709572756244,0.186132519335118,-0.0224111843924003
"Anthony Brown","stanford",2015,5,1320.9,-1.07801015939585,-0.780468943835012,1.29004497433382,0.908069659224068,-0.05969046941676,-0.361975957041558,0.137278357935076,0.0962230647827227,-0.753484293716033,-0.901771098452076,-0.791063139954409,-0.816749214387557,0.00199743039775741,-0.0413377416053249,-1.02174220107501,0.717229953543239,-0.166901446455078,0.253775776478543,0.22473054291614,-0.479151152104557,-1.00285114903887,-0.640615977634644,1.14841185122999,0.334854853787489,-0.212560085659292,-0.405605237222592,-0.358459224526812,0.0257006997816388,0.0942147889848485,0.199117108019908,0.853533657931396,1.15601318973786,-1.49276470130239,-0.445071928765588,1.38568234590968
"Anthony Gill","virginia",2015,3,860.2,1.46595353492939,1.11865873431195,-1.05120383843916,-1.10726700009512,1.49736915641677,1.83057787849607,1.42656272988203,-0.706586988578927,-0.929657635495492,0.126045775096419,-0.243217156482364,0.559231415421603,0.919472603014682,-0.2488580989121,0.947436157709922,0.574974474113594,0.520407541147449,0.450934039733732,0.513461091897848,-0.197344542765222,0.246417990494409,0.12378164225844,1.19544302736117,0.445149774217288,1.32565168657531,0.257399007435968,0.960049587875401,0.133338330809009,1.00519292997608,0.950464986340463,-0.265321568577782,-1.49443935349109,1.11801176774469,1.57979312929325,-1.09674068730683
"Austin Nichols","memphis",2015,2,796.5,1.50336476572829,1.81718845500968,-0.924649848559543,-0.959803342096153,-0.655036796941344,-0.361975957041558,0.318230550489034,-0.821274139059163,-1.10583097727495,-0.593426036387528,2.93428954765549,-0.697098724838935,0.323113740813681,1.8894668353472,-0.190955495209927,0.518072282341735,-0.492468861635222,0.956025415027634,0.784361793754232,0.726028115021595,-0.348658843958091,0.481137825065262,0.232326333544259,-0.683075349345869,-0.34189403511848,-0.433364061489854,1.08764721488207,0.951384326617014,-0.398475933347408,-0.793990984874396,-0.971625929713886,0.204306291976112,-0.160510231750675,-0.880204176332818,-0.972839912518161
"Bobby Portis","arkansas",2015,2,1076.4,1.91488830451619,1.94816277764051,-0.608264873860491,-0.738607855097705,0.260880630019554,0.168480616072385,1.3134676095358,-0.744816038739005,-1.01774430638522,-0.0795175996132796,0.468982622031294,-0.517622990516001,1.22529766055366,0.762562668705282,-0.627892948309308,1.28625187126182,1.09919405702326,0.956025415027634,1.05381387749109,-1.62375227159945,2.29257375521783,0.813979786698312,-0.538575988258242,0.210773068303965,0.180615120696639,0.85515136840586,1.76816789225095,1.27429721969912,0.396573395164175,0.37960725457615,0.288563034879009,1.10676491613056,0.398400207196916,-0.600084342729152,-0.739921338891409
"Brad Waldow","saint-marys-ca",2015,4,1038,2.5134679972986,2.4284019606202,-1.05120383843916,-1.13184427642828,0.810431086196093,1.01721113305469,1.29084858546656,-0.0566931358575917,-0.136877597487927,-1.21011616051663,-0.18843255813516,-0.397972500967378,1.54641397096958,-0.517626892698328,1.94798302234376,0.859485432972883,1.24389068599221,0.756520080337006,0.783838847414048,-0.450000557658839,0.767225778187603,0.779264388456966,1.79253448085277,-0.48086799522457,-0.22980461225385,-0.54530074775053,2.15096077327095,1.40346237693196,0.55333360153146,0.403249333205718,-0.214532412768287,-1.49443935349109,0.660942799230414,-0.0330934985816013,-1.09674068730683
"Branden Dawson","michigan-state",2015,4,1053.5,1.35371984253269,1.3806073795736,-1.05120383843916,-1.13184427642828,-1.11299551042179,-0.538794814746205,1.81108613905919,-0.209609336497906,-0.136877597487927,0.331609149806119,0.962044007156134,-0.397972500967378,-0.043876328233089,-0.0388332296786709,-0.0531107069239138,0.219335775539482,0.520407541147449,0.189934900246807,0.328365959738009,-0.243894440045555,-0.829407733025363,2.29095394740562,0.970511315429411,0.948370348678249,0.211655268566844,0.0421681815370271,0.832451960868735,0.37014111906922,0.181119666715128,-0.537951693053004,-2.03017392010645,-1.49443935349109,0.324760211870447,-0.787457460377095,-1.09674068730683
"Brandon Ashley","arizona",2015,3,1056.4,0.530672764956874,0.463787121157825,-0.608264873860491,-0.640298749765062,0.627247600803914,0.698937189186327,0.00156421351960738,-1.05064844001963,-0.929657635495492,-0.901771098452076,-0.18843255813516,0.678881904970225,0.170201212044193,0.832937788799813,-0.77866583286346,0.717229953543239,0.448059226662972,1.27522979618631,0.328365959738009,0.64736214258058,2.46601717123134,-0.103534464650168,-0.111205735587889,0.353237340525789,1.84298748441207,-0.365642093820969,0.194463825835406,-0.103464457451204,0.211037739376372,0.262796938402798,-0.00603914629715147,0.586524062206232,0.378154199065356,0.701606103732676,-0.646661736464651
"Brekkott Chapman","utah",2015,1,506.6,-0.516841697412341,-0.387545975942537,0.404167045176475,0.0970195402297616,-0.24287395480894,-0.397339728582487,-0.450816267865288,-1.01241938985956,-0.313050939267386,-0.0795175996132796,0.0307058352536581,2.83259071684543,-0.212080109879525,1.85879050094702,-1.1835987228089,0.574974474113594,-0.564817176119698,0.241207569348907,0.381635486969556,-0.132577547187941,-0.0587437039872464,-0.563171107294226,-1.40149582857828,0.355535151368076,1.2635713908349,-0.254087029456792,-0.315926682191257,-0.297212193300469,0.298171546858051,0.366302292692834,0.396719892022472,1.24054113571111,-0.530248195982338,-0.280185974489086,0.536779569425823
"Briante Weber","virginia-commonwealth",2015,4,530,-0.928365236200247,-0.431204083486146,-0.165325909281819,-0.320794157433972,-0.471853311549164,-0.609522357828064,-0.65438748448849,2.08413367310681,-0.224964268377656,6.80685545316164,-0.68149394326,-0.338147256193067,-1.06839027098866,-2.79498987658621,-0.201638377278077,-1.13209127904214,-1.83091267959804,-1.43289311522654,-1.29356828128918,0.628059407762932,-0.528847509173918,-0.910438609447329,1.04821499773311,0.0522241201861278,0.0788724137887445,1.15770324631722,-1.16657752890236,-0.706235191204471,-1.3448178509025,-1.18548172142148,0.314961976331149,1.02794054432385,-1.86401528780162,-0.224781067947871,0.20184776102471
"Brice Johnson","north-carolina",2015,3,938.6,1.98971076611399,1.81718845500968,-1.05120383843916,-1.13184427642828,-0.33446569750503,-0.25588464241877,1.5622768742975,-0.744816038739005,-0.489224281046844,-0.593426036387528,0.468982622031294,1.15748386316472,0.766560074245195,0.246471640704988,-1.41749279506096,0.66032776177138,-1.10742953475327,0.189934900246807,0.514909710017374,0.479530068779577,-0.521337138760524,-0.394999499614522,-0.0723538944360395,1.35278505692085,0.454803093550117,0.45158856179182,1.55550518057317,0.800691643178697,0.681413666832806,0.459019856849364,-0.273596314937305,-1.49443935349109,0.776624356836491,-0.733699732049307,-1.09674068730683
"Bryce Dejean-Jones","iowa-state",2015,1,759,-0.142729389423336,-0.322058814627125,0.214336060357044,0.391946856227691,0.352472372715644,0.309935702236102,0.114659333865831,0.440284516223429,-0.401137610157115,0.434390837160968,-0.517140148218386,-0.397972500967378,0.154909959167245,0.100314743713155,-0.619227453941971,-0.278558402464274,-0.52864301887746,-0.358932090488211,-0.323796006161856,0.00590907846291793,-0.192659524617201,-0.476356119721834,1.72505496727324,0.753056427083812,0.44100747227447,-0.444088787153734,-0.0181988858423701,0.0257006997816388,0.0467067891589613,0.186256668619271,0.185438105955139,0.423499278488009,0.561497761394617,0.210900351424682,0.194088677411649
"Buddy Hield","oklahoma",2015,3,1134,-0.591664159010142,-0.365716922170733,2.04936891361154,2.18608802854843,0.0319012732793295,-0.361975957041558,-0.292483099380574,-0.247838386657984,-0.577310951936574,0.331609149806119,-0.736278541607204,-1.0560501934848,0.995928867399426,0.402566862067872,0.87689667560216,-0.563069361323563,-0.058378974728363,-0.420145686454453,-0.499112631980582,-0.0383460364491996,-0.272172672815854,-0.456898425058416,0.978690650408748,0.934583483624524,0.427211850998823,-0.128560231208004,0.704854333862069,1.55415506037028,-0.372277224690111,-0.316538033632514,1.13432744064605,0.663596781306134,-0.852548081784277,-1.08617196292725,1.51881246098359
"Caleb Martin","north-carolina-state",2015,1,597.6,-1.67658985217826,-1.56631487961996,0.593998029995906,0.957224211890389,-0.563445054245254,-0.609522357828064,-0.111530906826616,-0.553670787938613,-1.45817766083387,-1.10733447316178,-0.298001754829569,-0.517622990516001,-1.1448465353734,1.30210525609669,1.71645151647808,0.00595255639501547,-0.564817176119698,-0.106524747977707,-0.106343844325202,0.0830395718840929,0.0106057204863735,-0.467793416061131,-1.06614309442547,0.884031645094199,-0.317751697886098,-0.624109170742163,-1.5068378675868,-0.706235191204471,-1.57653428876295,-1.43880771400171,0.00194595625579131,0.324217749303209,-1.65889575526093,-0.224781067947871,1.38266695200355
"Cameron Payne","murray-state",2015,2,1082.4,0.306205380163471,0.420129013614217,1.7962609338523,1.81742888355102,0.627247600803914,0.345299473777032,-0.971053821457917,2.54288227502775,0.47972909874018,1.05108096129007,-0.462355549871182,-0.756923969613246,1.74520025836992,-1.76462593879192,-2.00797946927109,-1.27434675847179,-1.17977784923775,-0.767678243229226,-1.22616529259002,0.294477074492078,-0.135634068971323,-1.02104871599865,-0.156192077974242,-1.99512534029202,0.639319528111891,0.951731631019462,1.55550518057317,2.00623311068523,0.099286817436007,0.140230172555881,0.757808504733216,0.735164306184613,-0.117526514357285,-0.749283834693872,0.984589766568267
"Cameron Ridley","texas",2015,3,727.6,0.418439072560172,0.223667529667979,-1.05120383843916,-1.13184427642828,0.535655858107824,1.12330244767748,1.01942029663562,-1.16533559049987,0.215469086070991,-1.41567953522632,1.89338217905861,0.43958092587298,-0.257953868510371,0.196411045863173,1.03839496358573,0.802583241201025,1.67798057289907,1.46675242488152,1.17817637767733,-0.398660390060789,0.788319763730826,1.10500488945214,0.962331980450074,0.734673940345512,0.147850520166978,-0.623584580777057,-0.230861597520146,-0.770817769820893,0.587422839808855,0.312856255843625,-0.912914502419002,-1.49443935349109,0.691732104125408,1.92942052868216,-1.09674068730683
"Caris LeVert","michigan",2015,3,612,-0.404608005015639,0.114522260808958,0.847106009755147,0.809760553891425,-0.105486340764805,-0.468067271664346,-0.586530412280756,0.822575017824215,0.0392957442915325,1.15386264864492,-0.626709344912795,-1.0560501934848,0.231366223551989,-1.12673863229405,-2.31308719137656,-0.278558402464274,-1.65004189338684,-0.726982449272821,-0.547142733469904,0.347331900985917,-0.367183744928208,-0.848216066439859,-0.190954251636424,0.854160104144462,-1.07995977336558,0.377453566542201,0.109398741164296,0.822219169384171,-0.873182623398918,-0.732394315480469,1.05656916235584,0.763387137319748,-1.42718665368718,-0.916045971575695,0.803379403668693
"Carson Desrosiers","providence",2015,1,803.2,-0.816131543803545,-0.584007459888775,-0.734818863740112,-0.861494236763509,-0.517649182897209,-0.609522357828064,-0.134149930895861,-0.821274139059163,-1.72243767350306,-1.41567953522632,2.33165896583625,1.27713435271334,-1.38950658140458,1.75322782080522,0.0536670217129026,1.71301830955075,1.24389068599221,1.36632373809868,1.52652202449674,-1.3491943478792,1.63267885855335,1.25026618733195,1.92544867426699,0.833479806563874,-0.348791845756303,-0.911140824665116,-1.42177278291569,-1.33053345116321,-0.974715207097604,-0.713557342083684,0.158453966293471,1.20811053702491,-1.04436292065228,0.36626220725922,-0.572839263046091
"Chasson Randle","stanford",2015,4,1346.8,-0.591664159010142,-0.212913545768104,1.54315295409306,1.64538794921889,1.6347567704609,0.875756046890974,-1.2651011343581,0.363826415903272,-0.665397622826303,0.126045775096419,-0.845847738301613,-0.756923969613246,1.16413264904586,-1.41094584806043,-0.817838445213074,-1.27434675847179,-1.3244744782067,-0.831519119460962,-1.43343612623376,1.8598213524951,-0.829407733025363,-1.64764381448054,0.964376814194907,0.334854853787489,-0.212560085659292,-0.518223259143915,0.364593995177626,1.23124216728817,-0.695775379548471,-0.0237632374582559,1.70681961899633,0.662817284779206,-1.25164945552524,-0.0495157116884473,1.01861083849247
"Chinanu Onuaku","louisville",2015,1,623,-1.11542139019475,-1.54448582584816,-1.05120383843916,-1.13184427642828,-1.89152532333856,-1.74116304713781,1.01942029663562,-0.859503189219241,0.127382415181262,0.331609149806119,1.29075159723936,1.87538680045645,-2.3069817540215,1.2874514223337,1.76606541059215,1.14399639183217,0.520407541147449,1.15726581056654,1.18292041903621,-0.207730770076986,0.445848124400851,0.473757205758701,-1.81864191252446,0.713993642764925,0.501363315355425,1.1279977329401,-1.97469583327791,-2.51454739246427,1.67402306488511,0.757829704408512,-2.11900742115137,-1.49443935349109,1.67314639553906,-0.127540498843982,-1.09674068730683
"Chris Horton","austin-peay",2015,3,974.4,0.193971687766769,0.747564820191279,-1.05120383843916,-1.10726700009512,0.260880630019554,0.345299473777032,1.63013394650523,-0.63012888825877,-0.0487909265981975,-0.285080974322979,1.01682860550334,-0.876574459161869,-0.5179051674185,0.182870388309924,0.401683322455103,0.574974474113594,-0.745687962330889,1.06489113577468,0.819314053568502,0.98174978253583,-0.426483304016894,0.538207777475187,-0.0764435619257094,-1.99512534029202,-2.73715877910264,-0.407089535641066,-0.486056851533478,-0.232629614684046,-1.43972995115607,-1.1275629244433,-0.110099550930275,-1.49443935349109,-1.09805440713355,0.451404015258938,-1.09674068730683
"Chris McCullough","syracuse",2015,1,449.6,-0.105318158624435,0.180009422124371,-0.987926843499353,-1.10726700009512,-0.05969046941676,0.592845874563538,0.815849080012419,-0.668357938418848,0.47972909874018,1.46220771070946,1.45510539228097,0.260105191550046,-0.808438972080526,1.29308280480252,0.0856244414321068,0.859485432972883,-0.600991333361936,1.27522979618631,1.15744929431296,0.386916134708674,-0.124416360282374,0.18477891538634,-0.589696831879096,0.415278233267551,-0.345342940437391,1.08166570414317,-0.783784647882365,-0.792345296026366,-0.83266314139305,-0.951918062488046,-1.30118915890004,-1.49443935349109,-0.701164802089426,1.31249479058701,-1.01186865657659
"Chris Obekpa","st-johns-ny",2015,3,798,-0.965776466999147,-0.911443266465837,-1.05120383843916,-1.10726700009512,-1.25038312446593,-0.786341215532712,0.861087128150908,-1.16533559049987,-1.5462643317236,0.0232640877415701,2.76993575261388,1.15748386316472,-1.98586544360558,0.875242850183063,-0.00625314026062241,0.859485432972883,0.882149113569831,1.59443417734499,1.35726286768133,0.0925127920127927,0.475542592751455,1.21292898178147,0.39386819938616,0.727780507818649,-0.59021521808012,-0.453533707955655,-1.80456566393569,-1.86872160630006,-0.920386751851171,-1.47211134664696,-1.95440416921519,-1.49443935349109,-0.593033888021676,0.825169339179718,-1.09674068730683
"Chris Walker","florida",2015,2,452.6,0.605495226554675,0.463787121157825,-1.05120383843916,-1.03353517109563,-1.43356660985811,-0.574158586287135,0.906325176289397,-1.4711679917805,0.303555756960721,-0.798989411097227,1.8385975807114,2.35398875865094,-0.747273960572732,1.01527656108409,1.59071183637797,0.930613172687706,-0.275423918181792,1.14754804372284,0.950178460669222,0.690335100195274,0.471417887075968,-0.0587776719014623,-0.430199799782028,0.872542590882761,-0.453983457983109,-0.768027243527818,-0.0181988858423701,-0.447904876738785,0.223083794500576,-0.777851894419515,-3.03228998028114,-1.49443935349109,0.577168151337287,-0.3702336163077,-1.09674068730683
"Christian Wood","nevada-las-vegas",2015,1,1019.9,0.568083995755775,0.398299959842412,-0.165325909281819,0.146174092896083,0.581451729455869,0.522118331481679,1.60751492243599,-0.744816038739005,0.39164242785045,-1.51846122258117,1.729028384017,-0.0390210323215101,0.552482533967912,0.721059392752096,0.693708962372158,1.28625187126182,0.0139693397561135,1.27522979618631,1.6756263784223,-0.371696846376703,0.533918324769312,0.638824936916071,-1.06409826068064,-0.572780428916069,-0.724722525517675,1.26876054317205,0.534724164519848,0.520833802507537,-0.137050568658149,0.0582804222997376,0.252695348681748,0.10630173550685,0.643713441628216,0.0697067151473827,-0.274451116218001
"Cliff Alexander","kansas",2015,1,492.8,0.568083995755775,0.332812798526999,-1.05120383843916,-1.13184427642828,0.398268244063689,0.628209646104467,1.53965785022825,-1.01241938985956,-0.665397622826303,-1.62124290993602,1.50988999062818,1.15748386316472,-0.166206351248679,0.356323785446635,1.12935376946153,0.717229953543239,0.845974956327593,1.33907067241805,1.26108471113483,-0.28894720024036,0.289385567691265,0.600033521117023,-1.10295010183249,1.43780405808548,0.01851657070779,0.32546382661372,-0.0607314281779252,-0.663180138793524,0.725133130621624,0.676614369053618,-0.363239400498791,-1.49443935349109,0.816111654542763,1.19716775895179,-1.09674068730683
"Corey Hawkins","california-davis",2015,4,943.6,-0.142729389423336,-0.103768276909084,2.55558487313003,1.69454250188521,1.58896089911286,1.05257490459562,-0.473435291934532,0.784345967664137,1.71294249119639,0.228827462451269,-0.791063139954409,-0.756923969613246,2.23452035043227,-2.05063764481713,-1.28105458624726,-1.20321901875696,-0.854210434057604,-0.576155614534019,-0.811623625302548,-0.33663766327012,1.85896521518405,-0.842021545003822,2.07881120512956,-1.94227569091941,-0.252222496826776,-0.561560905967673,1.55550518057317,1.38193485072649,1.62634778336969,1.80500531116694,1.22792536821761,1.45251504886288,-0.0910538781889083,0.00375121031196549,1.32817447641432
"Corey Walden","eastern-kentucky",2015,4,1068,0.156560456967869,-0.474862191029754,0.720552019875526,0.760606001225103,1.2225939283285,0.805028503809115,-0.971053821457917,0.899033118144372,-0.0487909265981975,3.31227808309676,-0.791063139954409,-0.397972500967378,1.07238513178417,-0.166749814594297,2.12990063409537,-1.13209127904214,-0.962732905784319,-1.12738753873984,-1.21894467198461,0.566575870495219,-0.524821508778623,-0.660861918938433,1.75777230719058,-2.30532980400084,-0.36258746703195,-0.420267985633399,0.662321791526514,0.19792090942543,1.48400465191168,1.83271431712904,1.0231219821452,0.667600558921712,2.16430442070595,0.552643858336524,0.374724860957393
