"Name","Tm","Season","EXP","MP","X2P","X2PA","X3P","X3PA","FT","FTA","TRB","AST","TOV","STL","BLK","PF","PTS","Height","Weight","Age","SOS","MOV","EWP","FG","FGA","EFG","TS","FTper","X3per","X2per","FTR","X3bias"
"Steve Hamer","tennessee",1996,4,956,1.58943336688906,1.33463388697633,-1.05360968415699,-1.13781008307926,1.87436853674298,2.77879155536744,1.30914901542384,-0.856807145703823,0.96656429238441,-1.50089932278873,0.358630485689866,0.231874118105445,1.18624566380783,1.50448802778403,0.887510554192261,1.02074185900283,0.766988752093878,-1.12943776457008,-0.532946066732597,1.1005053803719,0.331054308980251,0.825440590117635,0.613320835405853,-0.860444121528401,-1.49230817781296,0.900480844573685,2.19806543795808,-1.10164316845212
"Steve Hamer","tennessee",1993,1,553,-0.0913803902480232,-0.215269147746422,-1.05360968415699,-1.13781008307926,-1.0819312271767,-0.98128104592576,0.0953975295383118,-1.30718634197787,-1.56448260189797,-1.39946211950108,0.304226387807317,0.838868462043413,-1.17866346321892,1.50448802778403,0.887510554192261,-1.02548156257142,0.663451781098095,-1.20173282460219,-0.658207131603203,-0.799466056057686,-1.19994222191459,0.262675125380286,0.0331896564196033,-0.732702373701447,-1.49230817781296,0.3865819436196,-0.2969339987613,-1.10164316845212
"Steve Hamer","tennessee",1995,3,773,1.14121636498584,1.22548578593952,-1.05360968415699,-1.13781008307926,0.873774770493242,1.33801607262893,1.26419525668734,-1.15705994321986,0.704731855044853,-1.70377372936402,0.521842779337513,0.0497758149240544,0.484401664819248,1.50448802778403,0.887510554192261,0.338667385144745,0.631240279010518,-1.55838845409398,-0.465179616730702,0.593846330657341,0.223237651874981,0.022793539934559,0.0120237737760645,-0.604509878705029,-1.49230817781296,0.167529974648446,1.00770376977562,-1.10164316845212
"Steve Henson","kansas-state",1990,4,1158,-1.17457147818081,-1.06662433583357,1.82187486666506,1.4218019755998,-0.308745135074627,-0.87585844962782,-1.59036842308048,0.982241239081884,-0.604430331652929,0.832156352827139,-0.947067863491307,-0.617917963407711,0.22502453475825,-1.97924358855899,-1.4009273940465,0.869377386721991,0.6772567105642,-0.449864200268164,-0.142722377658966,-0.123920656438279,0.180110989032873,0.60478925041904,0.780383198197492,1.91107000767531,1.09944411462309,-0.953530522668944,-0.994593696673436,1.7864092388215
"Steve Nash","santa-clara",1994,2,778,-1.28662572865662,-1.08845395604093,2.0774734934048,1.91881402582875,-0.263263600245094,-0.629872391599292,-1.45550714687098,1.01977283877139,1.0538417714976,0.324970336388907,-0.892663765608758,-0.43581966022632,0.347084360669308,-1.41047107976829,-1.03768327527845,-0.504115046937431,-0.588195157162039,-0.705306745714982,-0.392147920073628,-0.0816990689620662,0.589814286032901,-0.0152516525943968,0.0780984935939991,1.08254071573782,0.870939124793133,-1.3901794045115,-0.941664950701494,1.95230137870179
"Steve Nash","santa-clara",1993,1,743,-1.88424839786091,-1.9834683845428,1.50237658324039,1.29754896304257,-0.809042018199495,-1.12184450765635,-1.07340019761072,0.494330443118329,0.792009334158039,-0.0807784767616777,-0.78385556984366,-0.314420791438726,-0.736196594291332,-1.41047107976829,-1.03768327527845,-1.18618952079551,-1.29454738151105,-0.864355877785642,-0.516600741686529,-1.13723875586739,-0.833365587756669,0.588808348656255,0.6646882162698,0.977137004004922,0.929011424190784,-0.888180754385459,-0.744350184273059,2.25061615218047
"Steve Nash","santa-clara",1996,4,979,-0.614300225801783,-0.630031931686314,1.24677795650065,1.49635378313414,0.100588678391174,-0.489308929868705,-1.18578459445197,2.18325242914602,1.49022916706352,0.122095929813615,-0.947067863491307,-1.46771004492087,0.453886708341483,-1.41047107976829,-1.03768327527845,0.86003390077873,-0.411031895680366,-0.294028181976708,-0.529256958103968,0.129408868418999,0.676067611717117,-0.301602299056139,0.0899797457982327,1.76847563978423,0.522412472156193,-0.133792201218215,-0.858421105311163,1.08676837396085
"Steve Nash","santa-clara",1995,3,902,-0.987814394054469,-0.695520792308402,2.20527280677467,1.62060679569138,1.64696086259531,0.916325687437165,-1.14083083571547,2.37091042759354,2.27572647908219,0.730719149539493,-0.892663765608758,-1.04281400416429,1.30830548971889,-1.41047107976829,-1.03768327527845,0.17795942692065,-0.89420442699402,0.221676579585735,0.658505512233947,0.340516805800062,0.719194274559225,0.602989599319626,1.16486968399706,1.61627248699483,1.23331240119936,-1.353047214175,0.274188703896766,1.48797715673656
"Steve Novak","marquette",2004,2,915,-2.07100548198726,-1.96163876433544,2.58867074688428,2.16732005094322,-0.718078948540428,-1.22726710395429,-0.444047575299702,-0.631617547566797,-1.21537268544523,-0.689401696487556,-0.838259667726209,-0.678617397801508,-0.0953825082582773,0.580232700999145,0.0157246691489219,-0.057496418849537,-0.401828609369629,-0.673175607922929,-0.431682030746718,-0.630579706152835,-0.0570856565987219,0.620779698718125,0.693987319935368,1.92696817905253,1.05007740429097,-2.53400850353254,-1.23418780802006,2.86632345885311
"Steve Novak","marquette",2006,4,1048,-1.73484273055984,-1.89614990371335,3.09986800036375,2.29157306350046,-0.763560483369962,-1.33268970025223,-0.309186299090199,-0.781743946324814,-2.17542495569027,-1.09515050963814,-0.838259667726209,-0.921415135376695,0.530174099535895,0.580232700999145,0.0157246691489219,1.30665252886662,0.527703308014735,-0.543044499865116,-0.608047927547716,0.0871872809427857,0.11542099476971,2.10883374192522,2.10081041327495,2.32481022376056,1.30185955131093,-0.273892932520702,-1.39509060538996,2.7812938820038
"Steve Novak","marquette",2005,3,927,-1.84689698103565,-1.87432028350599,2.78036971693908,2.06791764089743,-0.21778206541556,-0.805576718762526,-0.601385730877456,-0.856807145703823,-1.30265016455841,-1.09515050963814,-0.892663765608758,0.0497758149240544,0.408114273624837,0.580232700999145,0.0157246691489219,0.624578055008544,-0.261478493130901,-0.751896895513458,-0.700770069371173,-0.250585418866918,-0.0570856565987219,1.60813021533469,1.81011314066288,1.94229855859485,1.26686997330759,-1.25459805163812,-0.82255955277048,2.58464910939653
