"Name","Tm","Season","MP","X2P","X2PA","X3P","X3PA","FT","FTA","DRB","ORB","AST","TOV","STL","BLK","PF","PTS","Height","Weight","Age","EWP","FG","FGA","EFG","TS","FTper","X3per","X2per","FTR","X3bias"
"Alberto Diaz","Fuenlabrada",2015,618,-1.95875677615349,-1.95859935622593,0.378842943208592,0.384225722323283,-1.23751264407323,-1.31070812215179,-0.510885161199658,-0.675611154670945,1.17765108738032,-0.792313404610165,-0.180144085900346,-0.794675747001401,-0.419683328397815,-1.80957388143333,-1.03181646792971,-1.09168225177892,-1.24321975065788,-0.521211999784381,-2.04974726779224,-1.80946170415817,-0.807182317157797,-0.742049148694045,-0.174328617315842,0.567845152023302,-2.37889333735642,-0.565748357567069,2.00005893600998
"Alberto Martin","Murcia",2015,38.4,-1.32738587961908,-0.842737139305976,-0.257548330795658,1.26274742954217,-1.48690329306706,-1.26361743115435,-2.37946231760242,0.0567522919928714,3.61309764596762,-0.763912233043126,-0.844397354238555,-0.885495778496964,0.545921184647186,-1.80213036041923,-1.58082871963522,-1.63033331985738,-1.42915251087331,-0.456040024675648,-1.71293340424371,0.212939173523935,-3.72857367030914,-4.02249638071933,-2.02038630914709,-0.79620488865472,-2.37889333735642,-1.40751601338195,0.683109103787187
"Aleks Simeonov","Levski Sofia",2015,580,0.0574681420572522,-0.253089509022919,-0.118831624739408,0.337875704727666,-1.40745122026651,-1.66221591455609,-0.539958557443822,-0.502936990091809,-0.434471517394014,-0.202722414525476,-1.15563381399118,-0.39761274278703,-0.26731307885584,-0.521108281608509,0.0662080354813099,-0.553031183700464,-1.0299439374696,-1.06495780916631,-0.00770101243622075,0.0265898982450719,-0.137460228688548,-0.399356590011498,1.25987335382551,-0.0970574288774521,0.979712146429755,-1.77094344932316,0.0409741888173967
"Aleksandar Cvetkovic","Skopje",2015,642.2,-0.789704734495035,-0.491944720256768,0.0337568925296664,0.225009552864717,-0.530994494519306,-0.670244536636097,-0.143389323708324,-0.665613527614699,2.19976040564761,0.978634621944232,0.701966309863549,-0.80967034000574,0.221369084577022,-0.840391627974546,-1.30632259378246,-1.80988367588354,-1.11962915122057,-0.693041133116305,-0.901321136849142,-0.338385163302718,-1.22610664045378,-1.12411139933004,0.37480454785766,0.257731193862236,-1.17831275560471,-0.580302013331609,0.396004510733652
"Aleksandar Vezenkov","Aris",2015,756.7,0.489272019137371,0.485798290568621,0.84923873580441,0.762697416507034,0.193378744299571,0.050059327427369,0.987672881722491,0.240711962207204,-0.360921680069281,-0.961158553311682,-0.740574520492566,-0.333026482647923,-0.755426677028469,1.09402262482036,0.340714161334064,-0.553031183700464,-1.38813793141403,0.0392997077841485,1.10643781974252,1.22399527876221,0.34241995002172,0.371449444115095,0.441685263003123,0.708079017866652,0.23616850973653,-0.554852336475957,0.354713396825337
"Alen Omic","Olimpija Ljubljana",2015,973.3,1.10009513416927,1.20625889397769,-1.21088315133427,-1.29013479837174,-0.332234988828752,0.278706180777437,1.10886078877355,1.57895783147054,-0.70323687289009,-0.00664765331578889,-0.994389446598395,0.308917112855985,-0.0501423987154937,0.0594721479803819,1.43873866474508,0.344720596430301,-0.78768448813008,-0.731749934406538,0.522597581228407,0.162588698828321,-0.0218892323218029,-0.240368563709225,-1.53922689812292,-1.69360623120605,0.161774193143779,0.148187800440815,-1.26960961295695
"Alessandro Gentile","Milano",2015,1217,0.352247010976936,0.388557626810432,0.0259479123811298,0.253461412060627,0.612792401768392,0.363035585855225,-0.194617684820411,-0.668001168868774,1.23692537635464,0.368962244615965,-0.811974418627406,-0.703760220470365,-0.424573689726137,0.543012960558042,-0.208298090371445,-0.553031183700464,-0.952836528086138,-0.43586658014514,0.427857955712931,0.656837257196642,-0.306597226651394,-0.0120367176268811,0.727514534272228,0.210740804625225,0.110621663265011,-0.0461123810537247,-0.165177576113519
"Alex Abrines","Barcelona",2015,832.1,-1.02127003252774,-1.26492979275003,2.03292098965761,1.72692680051645,-0.491197373218201,-0.784590921600575,-0.987509546881136,-0.739896643911223,0.0122062122103715,-1.77649776098573,0.0645454721638657,-0.142590367564966,0.0188926591138109,0.40681868515522,-0.482804216224199,-0.912131895752771,-1.09720784778283,-0.19945422357227,0.0872005165195507,0.167443871101049,1.07677091604208,1.1235128368025,1.04190029050293,0.896874116220071,0.584109158609067,-0.917393643430313,1.72505230791287
"Alex Acker","Villeurbanne",2015,255,-0.124084356066229,0.114391914764968,0.415461855735293,0.6940592350027,-0.283543654989449,-0.774721663918946,-0.161936793710761,-0.484652503128905,0.776147843170224,1.85053873564136,1.61291152513057,-0.885495778496964,-1.1090016995422,0.103638816438558,-0.825936873540142,-1.16350239418938,1.00273862053262,-0.810360585147888,0.116690183192619,0.753028096212571,-0.764838111925204,-0.551827577705104,1.90661198725577,0.266541772434695,-0.540029641586583,-1.09610194017965,0.354245835686345
"Alexandre Chassang","Villeurbanne",2015,362,-0.697792520421338,-1.07537109660472,0.0588339800938051,0.155279107364344,-1.54209006579868,-1.50175739560407,-0.436770702299161,0.0257203876691622,-0.321832755002608,-0.682198735815033,-0.802111538893205,0.209376904413406,2.349306306691,-1.06774221702074,0.340714161334064,0.165170240404148,-1.35751371208443,-0.611788683078668,-0.778150471908023,-1.04379332192812,0.573965174466157,0.162792760054548,-1.25347167713726,0.390233566820536,1.27884310032771,-1.30109699140858,0.581240255369924
"Ali Traore","Strasbourg",2015,856.3,2.7374374712056,2.91122274695117,-1.21088315133427,-1.31839455135684,0.249823132239117,0.527016785041848,0.712921982240818,0.117362381442205,-0.424211344935516,2.58276855730342,-1.21366415089183,1.77448152384475,0.0680681781691708,1.571811881505,0.889726413039573,1.20656230535583,0.599155158653245,-0.747760950017315,2.4354399299956,2.01438338310683,0.217555968878626,-0.0156101008100539,-0.553667205775653,-1.69360623120605,0.329425718041454,-0.46787674658026,-1.26960961295695
"Allan Ray","Virtus Bologna",2015,782.6,-0.405474503121063,0.493198411312045,1.39823381504061,0.874097138544694,0.878207723213849,0.280073071631592,-0.770990815913883,-0.627808550585175,0.589625584552375,0.860455368076049,-0.715957953647919,-0.678391665964188,-0.64250949074169,0.921396084566833,-1.58082871963522,-0.409390898879542,0.72274575809056,-1.07312468650958,0.406891516077581,1.33279143359959,-0.60138405534368,-0.189956187186688,1.65195628173798,1.19466158854109,-1.97216365883578,-0.411827277763006,0.865863183606607
"Amedeo Tessitori","Caserta",2015,117.8,1.0885419387256,1.38223024392154,-0.90088488166362,-0.96951905448341,0.355721561712381,0.508013576075501,0.777975832351281,2.69459449813012,-1.5138021425319,-0.92005300371782,0.575036421144607,1.45214647696838,6.37609205662595,0.448057377603961,0.615220287186819,1.24247237656107,-1.33290496440885,-0.714202856150984,0.70433373552452,0.646021196139886,-0.316188220030201,-0.251955025900808,-0.257614657339505,0.383919744401542,-0.16060472675759,0.0899134889466717,-0.986325902486375
"Andray Blatche","XIN",2015,1474.8,2.14390313581697,1.44942661493279,0.708194650794403,0.624487225098064,1.74218790840395,1.59038678536132,3.14401874006159,0.839701027593948,1.51879499556102,1.1687535224844,1.8172551000411,0.250145017091196,-1.09985638359135,2.94444235361812,1.16423253889233,0.703821308482607,0.287444354762671,4.85342135801572,2.95065004624697,2.1601707093527,1.48626605640687,1.54513868733642,0.50260193375368,0.701508727985988,1.72250610575531,0.214505157927594,-0.18336660558176
"Andrei Kirilenko","CSKA Moscow",2015,170.1,0.105147028005007,0.0318421968058954,0.107420487762117,-0.332937597530022,1.41226809312149,1.73860087177081,1.66782896405882,0.677532676834016,-0.0893701642686089,-1.5879642554053,0.905715112718136,2.58172371821375,-0.416540615802724,0.661986959886354,0.615220287186819,0.165170240404148,1.38663508427154,1.82397978825596,0.190491288456991,-0.265742672979877,0.992985707127077,1.06753096536924,-0.308627090374589,1.52482949520825,0.305289228439676,2.05749518804224,-0.125175015900946
"Andres Nocioni","Real Madrid",2015,924.6,-0.365547263350874,-0.507846415339998,1.39678287572716,1.06160372804391,-0.534565619905429,-0.78262416926945,1.20499920434783,-0.461560048726193,-0.784593262815784,-0.595786698469068,-1.44123428121388,-0.00276863248952743,0.838907775780827,0.504529465910649,0.0662080354813099,0.344720596430301,1.62998825572997,-0.552309747188769,0.452623147815266,0.399955415308367,0.927078621075623,0.906101362168136,0.841419438951788,0.967141626526529,0.374593429836414,-0.995666021817201,1.08066787405322
"Andrew Goudelock","Fenerbahce",2015,804.6,0.39725418753354,0.341326433038538,1.92121958149947,1.28270761009017,-1.06536314703492,-1.23453149832824,-1.12636378015728,-1.19310860021443,0.173115638881349,-0.974425053052189,-1.04470267654835,-0.747241975042993,-1.41196806276399,1.33170590353713,-1.51220218817203,-0.624851326110926,-0.170278352002961,-0.839869737640899,1.67405806182319,1.53473919856144,1.20611076541781,0.938746109185606,0.467189358559608,1.23224442917059,0.333683312710017,-1.63736393723118,1.08126055255312
"Andrew Ogilvy","Manresa",2015,87,0.938258236658982,0.786143988103216,-1.21088315133427,-1.16746071935076,2.19465487717165,2.09643529817769,-0.400461342644569,1.98156109609038,-0.937413259652631,1.69427979787903,-1.00332000262482,3.08222017757519,-0.452655206023781,0.66456139633012,1.43873866474508,0.88337166450876,-0.0751245276574172,-0.682573039190452,0.333529929248483,-0.189163537536444,0.266198933117291,0.744362109759893,0.425245675757553,-1.69360623120605,0.637621767680794,2.35973028223491,-1.26960961295695
"Andy Panko","Fuenlabrada",2015,1017,0.903575637314627,1.05950747294832,-0.244854905092886,-0.234308987805796,1.62712838177568,1.31676472127897,-0.025927002989256,-0.125232557499804,0.121712209568151,0.0341314260303018,-1.59407739838632,-0.775118631074627,-1.11694498283794,1.13855095781889,0.615220287186819,0.236990382814609,2.03083741231206,0.0128436709690349,0.901404945597327,0.954923697049327,-0.115034712906676,0.28794069305961,0.798960226259835,0.453341284518019,0.0245402056298859,0.618857720892797,-0.515070717041504
"Andy Rautins","Varese",2015,837.2,-1.99049844355285,-1.85896444468583,2.09536591797805,1.94784598341968,-1.34669858255523,-1.54255219272291,-0.113656785289973,-1.20979472021035,0.191364249327419,-0.504581356901342,-0.900901246659391,-0.762375576636137,-0.541390456932858,-0.714702420202456,-0.688683810613765,-0.840311753342309,0.248070358481757,-1.06584945798524,-1.00578364683367,-0.287047576859854,-0.162450001938103,-0.399337327812254,0.658790767944217,0.769022120367828,-3.19353531035479,-1.57892701115063,2.96314408038492
"Andzejs Pasecniks","VEF Riga",2015,111,-1.39742474926566,-0.95322759457641,-0.565430147186731,0.0808494144110575,-1.80499953516426,-1.75350097627609,-0.159134540328088,-0.427419385663681,-1.13392727461754,-0.785547648199524,-1.84170484530794,0.1057836375376,1.48888815950851,-2.20560398708399,1.16423253889233,0.165170240404148,-1.39798143048426,-0.985090326494481,-1.98865742627467,-0.976547812272856,-3.20566202706733,-3.65441542853918,-2.12563067845613,-0.578584774708698,-2.41251896703174,-1.66743186299092,0.431044246644293
"Ante Tomic","Barcelona",2015,1277.9,1.41576501778489,1.08683986809566,-1.21088315133427,-1.32311516144868,0.866857506276876,1.1940908962678,1.90138780127474,1.19089349957967,0.822117023024102,-0.162749996431815,-0.609853804288605,0.335059086954529,-0.254359098782577,0.668513067073784,1.98775091645059,0.165170240404148,0.190103086179299,0.636807003238695,0.891382231788001,0.00129977723371365,0.998878279484639,0.900612770392647,-0.44319515132402,-1.69360623120605,1.03372549065522,1.20122048697122,-1.26960961295695
"Antoine Diot","Strasbourg",2015,1213.5,-0.932671871788599,-0.750337740921612,0.652460237957478,0.445082326509993,-0.00167225376822463,-0.324877668691398,-0.226128792955036,-0.784454228185115,2.84566901060839,1.29124825560453,0.447635234794087,-0.604966166056207,-0.766094332958634,-0.347805206474624,-0.757310342076954,-0.948041966958001,-0.192699655440704,-0.701138233531056,-0.678691840141784,-0.424068054386928,-0.165578066704912,0.131108076867602,1.03528053032833,0.866421260039647,-1.00680259468231,-0.13720673505555,0.847981421811708
"Anton Ponkrashov","Krasny Oktyabr",2015,219.2,-1.27807549710052,-0.731785557500064,0.459141544107661,0.862608684099183,-0.718576713775681,-0.86010221350428,-0.611829736026376,-1.48495840026862,2.22112750342083,-0.497134227216583,0.890903686864216,-0.6290152765513,-1.50645428735279,-1.0261822068409,0.0662080354813099,-0.373480827674311,0.401191455129758,-0.550101033391072,-1.20396310561462,-0.0264117565456937,-2.04644065584973,-1.98598505693506,0.36204433410769,0.164762862956203,-2.43234971475868,-0.922711043499954,1.12567751324198
"Antonis Fotsis","Panathinaikos",2015,1065.7,-1.43885576610663,-1.83844082572467,1.01052666300057,0.556157763739131,-1.10758204414839,-1.17079764231943,0.458696763424482,0.176516738118784,-0.519405555164898,-2.0370284094074,-1.13974012440753,-0.375499706410137,-0.943116172901448,-0.891241886489278,0.889726413039573,0.129260169198917,1.36366691977434,-0.561948846829361,-1.04454042096845,-1.52181783298421,2.1641907156455,1.8978758510652,-0.14670871840182,1.17904391523459,1.70034803310158,-0.545887686412181,1.75865254619196
"Armon Johnson","Le Mans",2015,86,-0.293612879134445,0.627458439209774,-1.21088315133427,-1.01613578407415,-0.610350017494142,-0.369088176342982,-1.46788668380533,-1.15371105449463,1.07490410436205,2.21626209678983,-1.67210782598189,-0.885495778496964,-1.87861230190953,-1.33895263221539,-1.30632259378246,-0.732581539726617,-0.212933514640618,-1.25479913463447,-1.10561641492895,-0.227171649092687,-2.64716250482196,-2.69954193627734,-0.927607857135406,-1.69360623120605,-1.90414166785279,-0.303207903550214,-1.26960961295695
"Artsiom Parakhouski","Novgorod",2015,579.6,1.77272971138668,1.16044647527781,-1.21088315133427,-1.28468772504375,0.578268497599368,0.771623104370537,1.37160775271749,0.839236783790378,-0.751586271987878,-0.742588695179444,-0.774282865705272,3.33112876087444,-0.89058460405612,0.895626497443509,1.43873866474508,1.88885365825522,0.207602640081928,0.211569594367225,1.30840997698889,0.117066226353642,1.56152896466053,1.41904599275388,-0.280322012635697,-1.69360623120605,1.60798871699133,0.674556289723525,-1.26960961295695
"Arturas Gudaitis","Zalgiris",2015,308,0.405343550641414,0.437252904311496,-0.958642723592124,-1.0948040866993,1.42851425685895,2.21157124769231,0.558691296256847,2.04795664233884,-1.10498206402593,-0.90176336670449,-1.78696343220748,2.37123346611892,0.806743285722725,0.184503671113342,0.889726413039573,1.35020259017676,-1.07423968328563,-0.31923973028474,-0.130195158466771,-0.5076815761229,0.0981171205512563,0.170973319898629,-0.915521257187909,0.881142349925391,0.135759842943227,2.91654429193903,-1.02311600743719
"Augusto Cesar Lima","Murcia",2015,738,0.746247332993553,0.591076785305998,-1.16127873790787,-1.29569290018412,0.494666727855432,0.932697843716271,1.31286195823035,2.00457214221593,-0.946925417949836,-0.978673569833893,1.60346257231849,1.56296643525565,-0.198536103338683,-0.0190757570076594,0.889726413039573,0.667911237277376,-0.723154883114136,-0.093894596350642,0.140451459517174,-0.519806816822448,0.587991130171726,0.410815006918252,-0.757164223031127,-1.69360623120605,0.621965114886483,1.41680927171939,-1.21839076137022
"Axel Bouteille","Chalon",2015,263.2,-0.400227944235498,-0.459925543943607,-0.955349956225239,-1.08269775443294,-1.08831758932822,-1.26071162056553,-0.793549879805096,1.34408740224268,-0.397182783025744,-1.46303898182976,-0.996909810995909,-0.0492669581355678,-0.858892149306212,-1.39252341328206,-0.208298090371445,-0.732581539726617,-1.43790228782463,-0.621084869934062,-1.06923875530357,-1.48462226937888,0.0681790368492474,-0.0266605861424145,0.485370549252034,0.789247906738892,0.100267840130209,-0.717573223118984,-0.842680480919275
"Axel Hervelle","Bilbao",2015,565.8,-0.643687766126849,-0.829295505715915,0.163960870475209,0.143440889442338,-1.17953134726382,-1.34400961072889,0.680449850242447,0.367846164429447,-0.149485381864607,-1.5161956757051,0.396454417377196,-0.683525604404415,0.0663096996519302,-0.814027943109332,0.615220287186819,0.667911237277376,0.942037042932876,-0.567554249420178,-0.648734335655985,-0.783536400150931,0.332711440762602,0.234124733055386,0.425245675757553,0.580841999053356,0.444048605860227,-1.19094030383506,0.552927856004245
"Axel Toupane","Strasbourg",2015,731,-0.715229932888814,-0.537350216746828,0.81893176275745,0.647970307808887,-0.810674697365504,-0.769464098359185,0.220628413774752,-1.13261907374956,-0.0444857860631291,-0.736474674995383,-0.363814961690808,-0.418591480589962,0.421366057797026,-0.277249323420491,-0.208298090371445,-0.660761397316156,-0.893228672605309,-0.755266192505237,-0.31982119024227,-0.00624244430818052,-0.111034277323474,-0.211797065826248,-0.425778754956518,0.809703641772528,-0.791233715959679,-0.835967413934129,0.988400088471429
"Bar Timor","Hapoel Jerusalem",2015,114.4,-1.1436901444426,-1.53930799575843,0.00675197814236433,-0.120821550192122,-1.4707141756936,-1.35479800406401,-1.7350612098796,-1.48495840026862,-0.618018520398347,-1.66885988645785,1.42113798351529,-0.885495778496964,0.483721281696423,-1.48813511542683,-1.03181646792971,-1.27123260780508,-0.816121263221852,-0.861685874717105,-1.33187568292231,-1.80408451528632,1.25142983489054,0.650826536519289,-1.51178879223908,0.759440973088125,1.50074858441661,-0.650640304835451,0.856207711544603
"Ben Hansbrough","Vitoria",2015,363.3,-1.63244512200146,-1.51605097316439,0.0726328862685203,0.52572321747659,-1.13600171827839,-1.20618952774466,-0.665606439446696,-0.865545719449422,0.371186407081826,0.100864117054283,-0.77005322343126,-0.885495778496964,1.31759040010946,-1.72430117905031,-1.03181646792971,-0.445300970084773,0.0205761577475836,-1.12592933355944,-1.86137778101965,-1.19433316408729,-1.97498991337981,-1.93286995585698,-0.126296135615198,-0.0066494446408803,-1.87916141326499,-0.811039918441012,1.25117866962956
"Benjamin Sene","Nancy",2015,713.3,-0.669733361096848,-0.280995476364328,0.300762308826932,0.554346098465916,-1.68516771547488,-1.72714557062917,-0.669731892673657,-0.984815055478196,1.15848763448132,0.441537487011265,0.179213447409943,-0.580446592037697,0.294373788014951,-0.910785714574889,-1.58082871963522,-1.27123260780508,-1.25415697184703,-0.797367526299677,-0.593006424092992,0.191440422198739,-1.27436940656154,-1.63069417253083,-0.993672162452948,0.263076391075212,-1.28072547945712,-1.8628584224002,0.805985106509304
"Berk Ugurlu","Fenerbahce",2015,15.9,-1.06771205473083,0.332543268339803,-1.21088315133427,-0.40821400133342,-2.18209186287159,-1.06467556084265,-2.37946231760242,-1.48495840026862,-1.5138021425319,2.66983834892044,1.68189453331136,-0.885495778496964,-1.21243549809045,-2.48461348503144,-1.58082871963522,-1.27123260780508,-1.59703885612666,-1.06483029495462,-2.00996589135349,-0.00265333170041095,-4.69728553422908,-5.58261478474155,-6.42252388197544,-1.69360623120605,-3.42435725248218,-1.14441510830038,-1.26960961295695
"Berkay Candan","Banvit",2015,201.6,-1.18260156449489,-1.60499417779015,-0.122224771215893,1.05257408680754,-1.97008328388443,-2.1940056209034,-0.939103360519892,0.00146367223162786,-0.873083212270648,-2.49635343505835,-0.459553971133436,0.229137031194216,1.90032798536095,-1.79260442816486,0.340714161334064,-0.158020400442928,-1.05947443468028,-0.844024050608686,-1.45856241029998,-0.816266485702693,-1.78570693897593,-2.30642443741447,2.17126252506319,-0.578584774708698,1.7195826251226,-2.27567416243936,0.948634551740322
"Bo McCalebb","Bayern Muenchen",2015,144,-0.150678213697419,0.750123584012481,0.367317183800969,0.173719824212817,0.368407026376434,-0.0646940107509786,-1.67089798101225,0.116527720131155,2.17473279453332,1.57231835742473,-0.626162991205154,-0.885495778496964,0.126764170440602,0.282169705847882,-1.85533484548797,-1.27123260780508,0.610639240901845,-1.11317625988333,0.0553006771762376,0.982910386666677,-1.19581083813308,-0.801063856106086,1.31490918984743,0.864838313870591,-1.75423655360553,-0.560810814377793,0.233981195487004
"Boban Marjanovic","Red Star",2015,1204.4,1.4616334603218,1.20602410417405,-1.21088315133427,-1.33430176156174,1.25745569508783,1.08799926418904,2.7547460938413,2.00058182970919,-0.513409017534547,-0.593043455870383,-1.25712004608787,1.05842190479221,-0.960685812220539,0.888647329659204,2.26225704230335,2.78660543838598,-0.123248300889647,0.302279880962126,0.944968520600032,0.122426007213044,0.856161654419277,1.21723221042518,0.529982856661432,-1.69360623120605,0.886569733577677,0.990090944213476,-1.26960961295695
"Bobby Brown","DON",2015,1654.3,0.876859934265396,1.09453035564768,1.60752543414934,1.85241792344096,2.62799175505898,1.91732781590162,-0.60773211217924,-1.0614590223308,2.11266310407957,0.129706429668013,-0.612681980389662,-0.638580994039937,-1.34498222311988,2.78149713756526,-1.92396137695116,-1.63033331985738,0.668606513204303,0.333663614231578,2.03680158628179,2.87881259137213,-0.184069099371863,0.348693209410679,1.41790676677096,0.468522385000481,-0.0935682675960612,0.139928721521072,0.366316381587641
"Bogdan Bogdanovic","Fenerbahce",2015,758.7,-0.894628470574857,-0.748242742400887,1.13978009868954,1.16932102083487,-0.684314830766598,-0.86601578680002,-0.552212759886604,-0.982010835584479,0.871495598209014,-0.780735366402701,-0.617059374086184,-0.225715171978193,-1.08846551901796,-0.192577934975534,-0.208298090371445,-0.553031183700464,-0.795887404021937,-0.386658324405028,-0.327338871237233,0.232577157830558,-0.348016018848501,-0.36466654988404,0.548244808448259,0.601712271352986,-0.860742154731016,-1.02086740167934,1.28061834726473
"Bojan Dubljevic","Valencia",2015,935.5,0.799893683256221,0.997269248567661,0.477196436997686,0.421351394800151,0.710362804880408,0.498477851027597,0.725948293650438,0.811796563036881,-0.331040818011468,0.240642297233173,-0.250861057949444,-0.281020656329304,0.159170636656962,1.2696898190906,0.889726413039573,0.955191806919221,-0.743388742314051,-0.569978953556958,1.2350169327958,1.47877248799596,-0.00344019831665769,0.153428040697156,0.627275759301819,0.656976989642201,-0.0799882444714538,-0.29784491774664,0.0135038064272638
"Boris Barac","Zadar",2015,215.6,-0.853042324185048,-0.847620877894672,1.32425786047495,0.789311284286757,-0.743461384615087,-0.895301227660566,0.548752055450409,-0.477085814994277,-0.269637128117818,1.39556731088648,-0.909698546617238,-0.885495778496964,0.744757257692599,-0.130859214789285,0.615220287186819,0.452450810045992,-0.810105791567823,-0.977118974535579,-0.162573476235436,-0.220180495422542,0.955375558335207,0.637105381291355,0.406273660958738,1.22481631068494,-0.367158751053783,-0.884358141720456,1.43203243456034
