"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Bobby Brown","MIN, SAC",2009,931,-0.01,-0.001,-0.008,-0.012,0.009,-0.001,-0.017,-0.019,-1.75,-1.77,-0.011,-0.02,0.008,-0.036,-3.52
"Bobby Jackson","HOU, NOH",2008,1389,-0.007,0.001,-0.003,-0.009,0.012,0.002,-0.012,-0.009,-0.26,-0.45,-0.005,-0.011,0.014,-0.022,-0.71
"Bobby Jackson","MEM",2006,1775,-0.004,0.001,0.002,-0.015,0.015,0.004,-0.008,-0.011,0.97,-0.48,-0.003,-0.013,0.019,-0.019,0.49
"Bobby Jackson","NOK",2007,1330,-0.007,0.001,0.007,-0.007,0.008,0.004,-0.007,-0.008,-0.13,-0.07,-0.007,0,0.012,-0.015,-0.2
"Bobby Jackson","SAC",2001,1648,-0.009,0.003,-0.004,-0.015,0.004,0.01,-0.002,-0.016,-1.2,0.27,-0.006,-0.019,0.014,-0.018,-0.93
"Bobby Jackson","SAC",2002,1750,-0.005,0.003,0.006,-0.015,0.011,0.005,0.001,-0.015,0.92,-0.25,-0.002,-0.008,0.016,-0.014,0.67
"Bobby Jackson","SAC",2003,1676,0.003,0.001,0.006,-0.015,0.01,0.005,-0.006,-0.016,1.8,-0.66,0.003,-0.008,0.015,-0.022,1.14
"Bobby Jackson","SAC",2004,1185,0.002,0.001,-0.002,-0.008,0.01,0.005,0.004,-0.007,1.75,0.1,0.004,-0.01,0.015,-0.004,1.85
"Bobby Jackson","SAC",2005,536,-0.001,0.001,0.004,-0.01,0.012,-0.001,0.001,-0.002,1.57,-0.4,0,-0.006,0.011,-0.001,1.16
"Bobby Jackson","SAC",2009,1484,-0.009,0.003,0.004,-0.013,0.011,0.005,-0.01,-0.012,-0.32,-0.1,-0.006,-0.009,0.016,-0.022,-0.42
"Bobby Jones","DEN, HOU, MEM, MIA, SAS",2008,531,-0.01,0.002,-0.004,-0.003,-0.005,0.001,0.005,0.009,-2.19,0.78,-0.008,-0.006,-0.004,0.014,-1.41
"Bobby Jones","PHI",2007,336,-0.017,0.003,-0.006,-0.009,-0.003,0.003,0.013,0.007,-2.85,0.85,-0.014,-0.016,0.001,0.02,-2
"Bobby Simmons","LAC",2004,1376,-0.013,0.002,0.006,-0.004,-0.002,0.004,0.02,0.003,-0.96,0.77,-0.011,0.002,0.002,0.023,-0.19
"Bobby Simmons","LAC",2005,2799,0.002,-0.003,0.007,-0.002,0.005,0.004,0.001,-0.001,1.41,-0.05,-0.001,0.005,0.009,0,1.36
"Bobby Simmons","LAC",2012,418,-0.016,0.005,-0.011,-0.002,0.002,0.003,-0.004,-0.003,-3.13,0.86,-0.012,-0.013,0.006,-0.007,-2.27
"Bobby Simmons","MIL",2006,2538,0.005,-0.001,0.002,-0.003,0.001,0.003,-0.007,-0.003,0.75,-0.11,0.004,-0.001,0.004,-0.01,0.64
"Bobby Simmons","MIL",2008,1521,-0.006,-0.001,-0.009,-0.003,0,0.002,-0.002,-0.001,-1.46,-0.06,-0.007,-0.012,0.002,-0.004,-1.52
"Bobby Simmons","NJN",2009,1729,0.005,0.001,-0.007,-0.003,0.002,0,-0.003,0.003,0.57,0.25,0.006,-0.01,0.002,0,0.82
"Bobby Simmons","NJN",2010,395,-0.011,0.004,-0.008,0.002,-0.002,0.004,-0.012,0.008,-3.03,1.61,-0.007,-0.006,0.002,-0.004,-1.41
"Bobby Simmons","SAS",2011,16,-0.055,0.001,-0.01,-0.006,0.021,-0.009,-0.028,-0.013,-8.14,-1.92,-0.054,-0.016,0.011,-0.042,-10.06
"Bobby Simmons","WAS",2002,343,-0.014,0,-0.007,-0.002,0,0.005,0.015,-0.007,-1.75,0.14,-0.014,-0.009,0.005,0.008,-1.61
"Bobby Simmons","WAS",2003,378,-0.024,0.003,0.001,-0.012,0.01,0,0.025,0.002,-1.16,0.09,-0.021,-0.011,0.011,0.027,-1.07
"Bojan Bogdanovic","BRK",2015,1582,-0.002,-0.005,-0.003,0,0,-0.005,-0.011,-0.008,-1.03,-1.75,-0.007,-0.003,-0.005,-0.02,-2.79
"Boniface N'Dong","LAC",2006,152,-0.016,0.001,-0.027,0.01,-0.007,-0.007,0.032,0.022,-3.27,0.9,-0.015,-0.016,-0.014,0.054,-2.38
"Bonzi Wells","HOU",2007,590,-0.017,0.003,-0.006,0,-0.01,0.004,-0.002,0.005,-4.31,1.19,-0.014,-0.006,-0.005,0.002,-3.12
"Bonzi Wells","HOU, NOH",2008,1562,-0.012,0.006,0.004,-0.007,-0.001,0.007,0.004,0,-1.62,1.59,-0.006,-0.003,0.007,0.004,-0.03
"Bonzi Wells","MEM",2005,1489,-0.009,0.009,0.007,-0.008,0.003,0.012,-0.006,-0.007,-1.11,2.11,0,-0.001,0.015,-0.014,1.01
"Bonzi Wells","MEM, POR",2004,1872,-0.008,0.002,-0.001,-0.009,0,0.009,-0.003,-0.009,-1.54,0.55,-0.006,-0.01,0.008,-0.012,-0.99
"Bonzi Wells","POR",2001,1995,0.006,-0.002,-0.002,-0.003,-0.005,0.008,0.01,0.001,0.77,0.59,0.004,-0.005,0.003,0.011,1.36
"Bonzi Wells","POR",2002,2348,0.003,0,0.004,-0.008,0.002,0.008,0.004,-0.003,1.17,0.51,0.002,-0.004,0.01,0.001,1.68
"Bonzi Wells","POR",2003,2396,-0.001,0.001,0.006,-0.009,0.001,0.01,-0.002,-0.006,0.21,0.76,0,-0.002,0.011,-0.007,0.97
"Bonzi Wells","SAC",2006,1684,-0.003,0.003,0,-0.007,-0.001,0.01,0.026,0.003,0.8,1.59,0.001,-0.007,0.009,0.029,2.38
"Boris Diaw","ATL",2004,1919,-0.006,0,-0.006,-0.008,-0.011,0.001,0.003,-0.005,-2.53,-0.47,-0.006,-0.014,-0.01,-0.002,-3
"Boris Diaw","ATL",2005,1201,-0.009,0.002,-0.003,-0.009,-0.003,0.001,-0.004,-0.009,-2.2,-0.37,-0.007,-0.011,-0.002,-0.013,-2.57
"Boris Diaw","CHA",2010,2906,0.011,-0.005,-0.009,0.008,-0.007,-0.004,-0.002,0.002,0.3,-0.77,0.006,-0.001,-0.011,0.001,-0.47
"Boris Diaw","CHA",2011,2778,0.013,-0.005,-0.012,0.008,-0.005,-0.002,-0.007,0.003,0.36,-0.53,0.007,-0.004,-0.007,-0.004,-0.16
"Boris Diaw","CHA, PHO",2009,2754,0.014,-0.007,-0.013,0.008,-0.008,-0.004,-0.002,0.004,0.42,-0.88,0.007,-0.005,-0.012,0.002,-0.46
"Boris Diaw","CHA, SAS",2012,1424,0.005,-0.003,-0.018,0.007,-0.012,-0.003,-0.002,0.01,-1.81,-0.11,0.001,-0.011,-0.015,0.008,-1.92
"Boris Diaw","PHO",2006,2874,0.011,-0.004,-0.004,0.007,-0.003,-0.005,0.004,0.007,1.43,-0.51,0.008,0.003,-0.008,0.01,0.92
"Boris Diaw","PHO",2007,2268,0.009,-0.007,-0.01,0.007,-0.007,-0.008,-0.005,0.001,-0.18,-1.58,0.002,-0.003,-0.015,-0.003,-1.76
"Boris Diaw","PHO",2008,2308,0.001,-0.005,-0.009,0.007,-0.007,-0.002,-0.003,0.001,-1.3,-0.61,-0.003,-0.003,-0.009,-0.002,-1.91
"Boris Diaw","SAS",2013,1709,0.006,-0.001,-0.012,0.006,-0.01,0,-0.007,0.002,-1.29,0.19,0.005,-0.006,-0.01,-0.005,-1.1
"Boris Diaw","SAS",2014,1974,0.007,-0.004,-0.014,0.008,-0.008,-0.004,-0.008,0.004,-0.98,-0.59,0.003,-0.006,-0.012,-0.004,-1.57
"Boris Diaw","SAS",2015,1727,0.005,-0.005,-0.013,0.007,-0.007,-0.005,-0.007,0.007,-1.13,-0.67,-0.001,-0.006,-0.011,0,-1.81
"Bostjan Nachbar","HOU",2003,77,-0.024,0.008,-0.007,-0.006,0,0,-0.002,0,-4.19,0.94,-0.016,-0.012,0.001,-0.001,-3.25
"Bostjan Nachbar","HOU",2004,516,-0.014,0.006,-0.006,-0.003,0,0,-0.02,-0.002,-3.56,0.71,-0.007,-0.009,0,-0.023,-2.86
"Bostjan Nachbar","HOU, NOH",2005,1341,-0.005,0.001,0,0,-0.001,-0.002,-0.018,0.006,-1.83,0.19,-0.003,0,-0.004,-0.012,-1.63
"Bostjan Nachbar","NJN",2007,1532,0.005,0.004,0.008,-0.003,0,-0.004,-0.018,0.004,0.25,0.17,0.009,0.005,-0.004,-0.014,0.42
"Bostjan Nachbar","NJN",2008,1660,-0.001,0.001,0.003,0.004,-0.001,-0.001,-0.007,0.006,-0.58,0.48,0,0.007,-0.002,-0.002,-0.11
"Bostjan Nachbar","NJN, NOK",2006,502,-0.015,0.003,-0.005,0.001,0,0.002,-0.019,0.001,-3.64,0.73,-0.012,-0.004,0.002,-0.018,-2.91
"Bracey Wright","MIN",2006,135,-0.007,-0.006,0.011,-0.007,0.003,-0.009,-0.015,-0.01,-0.82,-2.73,-0.013,0.004,-0.006,-0.025,-3.54
"Bracey Wright","MIN",2007,190,-0.012,0.001,0.003,-0.006,0.009,0.007,-0.006,-0.022,-0.79,-0.31,-0.011,-0.003,0.017,-0.029,-1.1
"Brad Miller","CHI",2001,1434,-0.004,-0.001,0.002,0.011,-0.008,-0.004,0.031,0.028,0.02,1.33,-0.004,0.013,-0.012,0.059,1.36
"Brad Miller","CHI",2010,1950,-0.003,-0.002,-0.001,0.012,-0.007,-0.003,-0.005,0.017,-1.75,0.66,-0.006,0.011,-0.011,0.012,-1.09
"Brad Miller","CHI, IND",2002,2263,0.005,-0.005,0.002,0.011,-0.008,0.001,0.038,0.022,1.75,1.1,0,0.013,-0.007,0.06,2.85
"Brad Miller","CHI, SAC",2009,2100,0.004,-0.002,0.001,0.012,-0.007,-0.003,0.014,0.026,0.5,1.08,0.002,0.013,-0.011,0.04,1.58
"Brad Miller","HOU",2011,1015,0.006,0,-0.005,0.013,-0.005,-0.002,-0.005,0.019,-0.21,1.26,0.006,0.008,-0.007,0.014,1.05
"Brad Miller","IND",2003,2270,0.005,-0.004,0.006,0.013,-0.007,-0.002,0.019,0.02,1.14,0.8,0.001,0.018,-0.009,0.039,1.93
"Brad Miller","MIN",2012,146,-0.002,0.001,-0.006,0.015,-0.016,-0.002,-0.016,0.005,-3.51,0.77,-0.001,0.009,-0.018,-0.011,-2.73
"Brad Miller","SAC",2004,2621,0.009,-0.001,0.003,0.008,-0.004,-0.004,0.013,0.019,1.78,0.74,0.008,0.011,-0.008,0.032,2.53
"Brad Miller","SAC",2005,2089,0.009,-0.002,0.004,0.015,-0.003,-0.001,0.008,0.018,1.65,1.23,0.007,0.019,-0.004,0.026,2.87
"Brad Miller","SAC",2006,2923,0.011,-0.004,0.003,0.014,-0.005,-0.005,-0.006,0.017,0.98,0.29,0.007,0.017,-0.01,0.011,1.27
"Brad Miller","SAC",2007,1783,0.001,-0.003,-0.008,0.014,-0.007,-0.005,-0.005,0.02,-1.43,0.55,-0.002,0.007,-0.012,0.014,-0.88
"Brad Miller","SAC",2008,2513,0.005,0.001,0.002,0.015,-0.008,-0.003,0.012,0.025,0.53,1.64,0.006,0.017,-0.012,0.037,2.17
"Bradley Beal","WAS",2013,1745,0.004,-0.002,0.008,-0.006,0.007,-0.001,-0.015,-0.014,1.35,-1.36,0.002,0.002,0.007,-0.029,-0.01
"Bradley Beal","WAS",2014,2530,0.005,-0.007,0.003,-0.007,0.011,-0.001,-0.015,-0.014,1.72,-2.06,-0.001,-0.004,0.01,-0.029,-0.34
"Bradley Beal","WAS",2015,1827,0.005,-0.005,0.003,-0.007,0.006,0.002,-0.012,-0.015,1.25,-1.42,0,-0.004,0.009,-0.026,-0.17
"Brandan Wright","BOS, DAL, PHO",2015,1260,0.005,0.011,-0.012,0.016,-0.004,-0.002,0.02,0.001,0.67,2.06,0.016,0.003,-0.006,0.021,2.73
"Brandan Wright","DAL",2012,791,0.004,0.012,-0.014,0.024,-0.01,-0.004,0.013,0.005,-0.63,2.39,0.016,0.01,-0.014,0.018,1.77
"Brandan Wright","DAL",2013,1149,0.007,0.006,-0.019,0.023,-0.009,-0.006,0.01,0.007,-0.6,1.43,0.013,0.004,-0.015,0.017,0.84
"Brandan Wright","DAL",2014,1077,0.012,0.004,-0.015,0.019,-0.011,-0.003,0.026,0.01,1.05,1.51,0.016,0.004,-0.014,0.036,2.56
"Brandan Wright","GSW",2008,376,-0.005,0.004,-0.011,0.011,-0.007,-0.008,0.023,0.009,-1.01,0.45,-0.001,0,-0.015,0.031,-0.56
"Brandan Wright","GSW",2009,688,0,0.003,-0.006,0.009,-0.007,-0.001,0.02,0.006,-0.2,0.93,0.003,0.003,-0.008,0.025,0.73
"Brandan Wright","GSW, NJN",2011,379,-0.007,0.004,-0.016,0.01,-0.008,-0.002,0.016,0.007,-2.16,1.08,-0.003,-0.006,-0.01,0.023,-1.07
"Brandin Knight","HOU",2005,3,-0.055,-0.018,-0.019,-0.008,0.031,-0.011,-0.026,-0.039,-7.15,-6.24,-0.073,-0.027,0.019,-0.065,-13.39
"Brandon Armstrong","NJN",2002,196,-0.027,0.003,-0.014,-0.013,0.008,0.005,0.002,-0.016,-3.92,-0.3,-0.024,-0.027,0.013,-0.014,-4.22
"Brandon Armstrong","NJN",2003,69,-0.03,0.006,-0.002,-0.01,0.001,0.007,-0.031,-0.021,-6.27,0.34,-0.023,-0.011,0.008,-0.052,-5.94
"Brandon Armstrong","NJN",2004,434,-0.018,0.001,-0.017,-0.011,0.004,0.001,-0.012,-0.013,-3.97,-0.77,-0.017,-0.028,0.005,-0.025,-4.74
"Brandon Bass","BOS",2012,1868,-0.003,-0.004,-0.006,0.009,-0.002,-0.006,0,0.007,-1.06,-0.47,-0.007,0.003,-0.008,0.007,-1.53
"Brandon Bass","BOS",2013,2239,-0.005,-0.001,-0.009,0.009,-0.004,-0.005,0.004,0.007,-1.58,-0.08,-0.006,0,-0.009,0.011,-1.66
"Brandon Bass","BOS",2014,2266,-0.005,0,-0.002,0.009,-0.005,-0.007,0.01,0.009,-0.96,-0.02,-0.005,0.007,-0.012,0.019,-0.98
"Brandon Bass","BOS",2015,1691,-0.004,0,-0.002,0.008,-0.002,-0.004,0.013,0.007,-0.34,0.11,-0.005,0.006,-0.006,0.02,-0.23
"Brandon Bass","DAL",2008,1557,-0.003,-0.003,-0.005,0.014,-0.009,-0.007,0.017,0.014,-1.03,0.01,-0.006,0.009,-0.016,0.031,-1.02
"Brandon Bass","DAL",2009,1574,-0.005,-0.002,-0.003,0.015,-0.01,-0.007,0.019,0.014,-1.31,0.28,-0.007,0.012,-0.017,0.033,-1.03
"Brandon Bass","NOK",2006,268,-0.021,-0.004,-0.016,0.009,-0.008,-0.01,0.009,0.012,-4.83,-0.79,-0.025,-0.007,-0.018,0.021,-5.62
"Brandon Bass","NOK",2007,162,-0.026,-0.003,-0.011,0.005,-0.012,-0.008,0.017,0.016,-5.43,-0.39,-0.029,-0.006,-0.02,0.033,-5.82
"Brandon Bass","ORL",2010,648,-0.01,0.002,-0.013,0.008,-0.005,-0.005,0.022,0.005,-1.66,0.27,-0.008,-0.004,-0.01,0.027,-1.39
"Brandon Bass","ORL",2011,1980,-0.003,-0.003,-0.003,0.008,-0.005,-0.008,0.011,0.009,-0.7,-0.6,-0.006,0.006,-0.013,0.021,-1.31
"Brandon Davies","BRK, PHI",2015,423,-0.006,0.001,-0.013,0.002,-0.008,0.005,0.02,0.007,-1.72,1.24,-0.005,-0.01,-0.003,0.027,-0.48
"Brandon Davies","PHI",2014,575,-0.015,0.002,-0.01,0,-0.014,0.005,0.005,0.009,-4.42,1.32,-0.013,-0.01,-0.009,0.014,-3.1
"Brandon Hunter","BOS",2004,406,-0.013,-0.008,-0.022,0.002,-0.009,0,0.048,0.017,-1.97,-0.08,-0.021,-0.019,-0.009,0.065,-2.05
"Brandon Hunter","ORL",2005,224,-0.012,0.002,-0.013,0,-0.019,-0.005,0.037,0.027,-3.19,1.15,-0.01,-0.013,-0.024,0.065,-2.04
"Brandon Jennings","DET",2014,2728,0.007,-0.003,0.012,-0.014,0.015,0.003,-0.014,-0.022,2.94,-1.68,0.004,-0.002,0.018,-0.037,1.26
"Brandon Jennings","DET",2015,1173,0.01,-0.002,0.013,-0.013,0.018,0.003,-0.016,-0.023,3.86,-1.59,0.008,0,0.021,-0.039,2.27
"Brandon Jennings","MIL",2010,2671,0.003,-0.004,0.008,-0.015,0.015,0.005,-0.015,-0.02,2.2,-1.57,-0.001,-0.006,0.02,-0.035,0.63
"Brandon Jennings","MIL",2011,2169,0.004,-0.002,0.012,-0.013,0.013,0.006,-0.015,-0.021,2.2,-1.15,0.002,-0.002,0.019,-0.036,1.05
"Brandon Jennings","MIL",2012,2331,0.01,-0.003,0.009,-0.013,0.014,0.006,-0.014,-0.024,3.15,-1.45,0.006,-0.004,0.02,-0.038,1.7
"Brandon Jennings","MIL",2013,2897,0.008,-0.004,0.009,-0.014,0.014,0.006,-0.015,-0.024,2.95,-1.58,0.005,-0.004,0.02,-0.039,1.37
"Brandon Knight","DET",2012,2129,0.005,-0.007,0.003,-0.015,0.005,-0.002,-0.018,-0.018,0.7,-2.64,-0.002,-0.012,0.004,-0.036,-1.94
"Brandon Knight","DET",2013,2365,0.004,-0.006,0.007,-0.014,0.005,-0.001,-0.013,-0.018,1.01,-2.43,-0.002,-0.007,0.004,-0.032,-1.42
"Brandon Knight","MIL",2014,2400,0.006,-0.005,0.014,-0.013,0.012,0,-0.015,-0.019,2.48,-2.13,0.001,0.001,0.012,-0.034,0.34
"Brandon Knight","MIL, PHO",2015,2013,0.008,-0.002,0.012,-0.013,0.01,0.005,-0.017,-0.019,2.35,-1.08,0.006,-0.001,0.016,-0.036,1.27
"Brandon Roy","MIN",2013,122,-0.013,-0.004,0.002,-0.006,0.007,-0.002,-0.016,-0.014,-1.88,-1.78,-0.018,-0.003,0.005,-0.03,-3.66
"Brandon Roy","POR",2007,2015,0.004,-0.005,0.011,-0.008,0.009,0.002,-0.009,-0.01,1.91,-1.24,-0.001,0.003,0.011,-0.019,0.67
"Brandon Roy","POR",2008,2792,0.007,-0.007,0.011,-0.007,0.015,0,-0.009,-0.012,3.22,-1.88,0,0.005,0.014,-0.021,1.34
"Brandon Roy","POR",2009,2903,0.007,-0.005,0.019,-0.005,0.014,0.001,-0.002,-0.012,3.87,-1.45,0.002,0.014,0.015,-0.015,2.42
"Brandon Roy","POR",2010,2419,0.006,-0.004,0.02,-0.006,0.013,-0.001,-0.007,-0.011,3.47,-1.55,0.002,0.014,0.012,-0.018,1.92
"Brandon Roy","POR",2011,1310,-0.008,-0.001,0.006,-0.006,0.012,0,-0.015,-0.016,-0.12,-1.24,-0.009,0.001,0.011,-0.03,-1.36
"Brandon Rush","GSW",2012,1717,0.007,0.003,-0.004,0.007,0.001,-0.005,-0.019,-0.009,0.05,-0.36,0.01,0.003,-0.005,-0.027,-0.31
"Brandon Rush","GSW",2013,25,0.004,-0.002,-0.006,-0.013,-0.009,-0.008,-0.028,-0.001,-2.2,-1.8,0.003,-0.019,-0.017,-0.029,-4
"Brandon Rush","GSW",2015,230,-0.042,0.013,-0.011,0,-0.002,-0.009,-0.027,-0.011,-8.84,0.22,-0.028,-0.011,-0.01,-0.038,-8.62
"Brandon Rush","IND",2009,1803,-0.007,-0.001,-0.006,-0.005,0.005,-0.004,-0.018,-0.012,-1.83,-1.45,-0.008,-0.012,0,-0.03,-3.27
"Brandon Rush","IND",2010,2491,-0.002,0.001,-0.004,-0.004,0.005,-0.004,-0.02,-0.011,-0.89,-1.12,-0.001,-0.007,0.001,-0.032,-2.01
"Brandon Rush","IND",2011,1754,-0.005,0.002,0,-0.004,0.005,-0.003,-0.018,-0.014,-1.01,-1.01,-0.003,-0.004,0.002,-0.032,-2.02
"Brandon Rush","UTA",2014,418,-0.021,0.004,-0.012,-0.004,-0.001,-0.007,-0.024,-0.013,-5.3,-1.12,-0.016,-0.016,-0.008,-0.037,-6.42
"Brandon Williams","ATL",2003,19,-0.039,0.019,-0.027,-0.006,-0.026,0.035,0.036,-0.008,-9.3,6.51,-0.02,-0.033,0.009,0.028,-2.79
"Brendan Haywood","CHA",2013,1162,-0.012,0.003,-0.023,0.017,-0.016,-0.008,0.031,0.021,-3.72,1.2,-0.009,-0.006,-0.024,0.052,-2.52
"Brendan Haywood","CLE",2015,104,-0.014,0.014,-0.019,0.019,-0.029,-0.007,-0.001,0.025,-6.94,3.25,0.001,0.001,-0.036,0.024,-3.69
"Brendan Haywood","DAL",2011,1331,-0.003,0.005,-0.017,0.018,-0.014,-0.01,0.03,0.024,-1.65,1.53,0.002,0.001,-0.024,0.054,-0.12
"Brendan Haywood","DAL",2012,1146,-0.005,0.004,-0.021,0.018,-0.015,-0.005,0.041,0.022,-1.71,1.74,-0.001,-0.003,-0.02,0.063,0.03
"Brendan Haywood","DAL, WAS",2010,2355,0.003,0.005,-0.013,0.022,-0.014,-0.011,0.04,0.024,-0.03,1.57,0.008,0.008,-0.024,0.064,1.54
"Brendan Haywood","WAS",2002,1266,-0.006,0.008,-0.009,0.018,-0.013,-0.007,0.036,0.017,-1.19,1.82,0.002,0.009,-0.02,0.053,0.63
"Brendan Haywood","WAS",2003,1930,-0.005,0.005,-0.007,0.017,-0.011,-0.007,0.03,0.012,-0.95,1.27,0.001,0.011,-0.017,0.042,0.33
"Brendan Haywood","WAS",2004,1484,-0.003,0.007,-0.01,0.019,-0.014,-0.006,0.041,0.014,-0.59,1.82,0.005,0.009,-0.019,0.055,1.23
"Brendan Haywood","WAS",2005,1865,0.004,0.006,-0.008,0.017,-0.015,-0.003,0.03,0.016,-0.1,1.98,0.01,0.01,-0.018,0.046,1.87
"Brendan Haywood","WAS",2006,1879,-0.003,0.004,-0.013,0.016,-0.015,-0.008,0.032,0.019,-1.53,1.28,0.001,0.003,-0.023,0.051,-0.24
"Brendan Haywood","WAS",2007,1740,-0.001,0.004,-0.014,0.016,-0.016,-0.006,0.035,0.022,-1.1,1.58,0.003,0.002,-0.022,0.057,0.49
"Brendan Haywood","WAS",2008,2228,0.001,0.006,-0.008,0.02,-0.012,-0.009,0.043,0.018,0.36,1.45,0.007,0.013,-0.021,0.061,1.81
"Brendan Haywood","WAS",2009,175,-0.002,0.012,-0.015,0.026,-0.013,-0.007,0.012,0.014,-2.13,2.64,0.01,0.011,-0.02,0.026,0.5
"Brent Barry","HOU",2009,857,0.001,0,-0.005,-0.005,-0.005,0,-0.018,-0.01,-1.59,-0.67,0.001,-0.01,-0.005,-0.028,-2.26
"Brent Barry","SAS",2005,1742,0.003,0.003,0.007,-0.005,0.007,-0.002,-0.02,-0.01,0.64,-0.63,0.005,0.001,0.004,-0.03,0.01
"Brent Barry","SAS",2006,1259,0.003,0.006,-0.004,-0.005,0.006,0.001,-0.015,-0.009,0.23,0.41,0.009,-0.008,0.007,-0.024,0.64
"Brent Barry","SAS",2007,1631,0.011,0.002,0.008,-0.005,0.005,0.002,-0.023,-0.012,1.73,-0.22,0.014,0.003,0.007,-0.036,1.5
"Brent Barry","SAS",2008,554,0.014,0.001,-0.003,0,0.006,0.002,-0.015,-0.005,2.11,0.17,0.016,-0.004,0.008,-0.021,2.28
"Brent Barry","SEA",2001,1778,0.014,0.003,0.003,-0.007,0.002,0.007,-0.02,-0.013,1.63,0.3,0.016,-0.004,0.009,-0.033,1.93
"Brent Barry","SEA",2002,3040,0.018,0.002,0.008,-0.006,0.004,0.008,-0.018,-0.009,2.91,0.53,0.02,0.003,0.011,-0.027,3.43
"Brent Barry","SEA",2003,2480,0.012,0.002,0.004,-0.008,0.003,0.008,-0.018,-0.009,1.56,0.42,0.013,-0.003,0.01,-0.028,1.98
"Brent Barry","SEA",2004,1803,0.021,0.002,0.004,-0.006,0,0.007,-0.022,-0.012,2.49,0.44,0.024,-0.002,0.007,-0.034,2.93
"Brent Price","SAC",2002,89,-0.021,0.012,0.007,-0.018,-0.002,0.004,-0.001,-0.014,-3.28,0.78,-0.009,-0.01,0.002,-0.016,-2.5
"Brent Price","VAN",2001,30,-0.016,0.024,0.035,-0.024,0,0.02,-0.012,0.001,-1.34,5.03,0.008,0.011,0.02,-0.01,3.69
"Brevin Knight","ATL, CLE",2001,1457,-0.008,0.003,-0.001,-0.017,0.008,0.017,-0.023,-0.018,-1.47,1.01,-0.005,-0.018,0.025,-0.041,-0.47
"Brevin Knight","CHA",2005,1944,0.002,0.005,0.011,-0.016,0.016,0.016,-0.024,-0.019,1.68,1.1,0.006,-0.005,0.032,-0.043,2.78
"Brevin Knight","CHA",2006,2351,-0.002,0.002,0.016,-0.016,0.015,0.015,-0.022,-0.018,1.48,0.69,0.001,0,0.031,-0.04,2.17
"Brevin Knight","CHA",2007,1273,-0.004,0.003,0.01,-0.015,0.011,0.01,-0.024,-0.017,0.02,0.23,-0.001,-0.005,0.021,-0.042,0.25
"Brevin Knight","LAC",2008,1674,-0.011,0.006,0.002,-0.015,0.01,0.013,-0.028,-0.019,-1.88,0.94,-0.005,-0.013,0.023,-0.047,-0.94
"Brevin Knight","MEM",2002,1151,-0.003,0.007,0.007,-0.017,0.008,0.017,-0.025,-0.02,-0.37,1.45,0.004,-0.01,0.026,-0.045,1.08
"Brevin Knight","MEM",2003,928,-0.007,0.007,-0.008,-0.018,-0.001,0.02,-0.022,-0.02,-2.73,1.85,0.001,-0.026,0.02,-0.042,-0.88
"Brevin Knight","MIL, PHO, WAS",2004,1037,-0.01,0.008,0.001,-0.017,0.005,0.022,-0.024,-0.02,-2.12,2.16,-0.002,-0.016,0.027,-0.044,0.04
"Brevin Knight","UTA",2009,938,-0.022,0.009,0,-0.016,0.001,0.018,-0.024,-0.019,-4.57,1.98,-0.013,-0.015,0.019,-0.042,-2.59
"Brian Cardinal","DAL",2011,618,0.004,0.009,-0.004,-0.003,-0.001,0.005,-0.021,-0.004,-0.78,1.57,0.013,-0.008,0.004,-0.025,0.79
"Brian Cardinal","DAL",2012,277,-0.022,0.008,-0.007,-0.004,0,0.001,-0.022,0.001,-5.05,1.16,-0.014,-0.012,0.001,-0.021,-3.89
"Brian Cardinal","DET",2001,126,-0.028,0.01,-0.002,-0.002,-0.013,0.012,0.005,0.011,-5.97,3.42,-0.018,-0.004,-0.001,0.016,-2.56
"Brian Cardinal","DET",2002,43,-0.003,0.002,-0.006,0.001,0.014,-0.002,0.001,0.003,0.98,0.24,-0.002,-0.006,0.013,0.004,1.23
"Brian Cardinal","GSW",2004,1634,0.001,0.006,0.016,0.003,-0.004,0.005,0.007,0.009,1,2.07,0.007,0.019,0.002,0.015,3.07
"Brian Cardinal","MEM",2005,1433,-0.007,0.006,0.007,0.003,-0.003,0.014,-0.002,0.003,-1.13,2.88,-0.001,0.01,0.011,0.001,1.74
"Brian Cardinal","MEM",2006,402,-0.008,0.006,-0.011,-0.001,-0.008,0.014,-0.013,0.005,-3.51,2.91,-0.002,-0.011,0.007,-0.008,-0.6
"Brian Cardinal","MEM",2007,313,0.007,0.008,-0.002,0.001,-0.008,0.016,-0.003,0.008,-0.16,3.65,0.014,-0.001,0.009,0.005,3.49
"Brian Cardinal","MEM",2008,440,-0.009,0.002,-0.014,0,-0.005,-0.003,0.007,0.017,-2.54,0.88,-0.007,-0.014,-0.008,0.024,-1.66
"Brian Cardinal","MIN",2009,909,-0.007,0.007,-0.011,0.002,-0.011,0.005,-0.006,0.009,-3.39,2.15,-0.001,-0.009,-0.005,0.003,-1.24
"Brian Cardinal","MIN",2010,267,-0.018,0.01,-0.002,-0.003,-0.003,0.004,-0.018,0.01,-4.28,2.31,-0.008,-0.005,0.001,-0.008,-1.98
